e403a1b,,1,2,1
fdcd232,,19,4,4
f29fadc,,101,0,3
83783a4,,16,0,5
963cdf0,,4,0,2
de89cbc,,8,8,7
a0e0391,,46,3,2
6d970c7,,178,8,6
4370510,,81,34,5
58fa630,,31,0,2
e3e03e5,,56,16,4
b6c26cf,,94,20,9
31967d4,,101,33,8
c8416d9,,46,10,7
f034be9,,68,24,3
ad65d85,,6,0,1
5e6ae81,,9,9,2
881824e,,203,25,8
9a5df5c,,39,3,4
b37226f,,322,68,9
2a7f2f1,,170,65,11
ec668c8,,159,41,10
6eafbef,,154,34,9
8678ce4,,18,1,2
cea0943,,19,19,2
20e0bed,,71,26,2
5b7ceb5,,50,0,1
4add735,,665,54,10
8a0bd7f,,42,5,4
e085291,,142,59,1
f083dce,,3,3,1
5ad2688,,1,1,1
6781688,,2,2,1
d2e278d,,603,0,14
cd2a591,,63,39,5
eec5bac,,15,15,1
59d2318,,45,97,5
9ecebe7,,97,14,4
e7747b1,,54,19,4
32004a9,,80,13,4
871bf80,,10,0,1
22b86e4,,176,34,3
4e9f527,,74,63,3
e41e96c,,1,1,1
2082541,,0,0,1
b4f5ecd,,13,0,1
0a01874,,303,0,5
1dfbea0,,215,2,3
5a8d998,,191,0,6
2108255,,160,94,9
5fa85b4,,22,20,3
9912f80,,246,88,5
4334d58,,2,2,1
1c43678,,119,0,3
9680aa8,,2,1,1
18699ba,,10,7,1
298ed24,,116,2,2
03eda41,,38,38,1
72d9e1e,,73,34,3
390dc05,,30,2,1
8ac4fcc,,54,24,2
7a4ef73,,5,1,1
c3e1fc9,,681,0,2
a6737df,,395,0,6
1d2a057,,0,0,2
3d0d687,,2,0,1
5e2d77f,,2,0,1
b3596b0,,28,31,1
6fa6b7c,,21,4,1
55e95b1,,1505,0,18
70a895f,,81,5,2
0a70d04,,790,69,7
84eb544,,34,0,1
cb83c71,,26,6,4
a4c03de,,166,37,12
be0a7ea,,93,6,7
ae6e8aa,,228,7,5
7baa34a,,323,2,7
21a88fd,,505,151,13
8352b99,,16,0,2
bf49aed,,22,0,2
df5cc91,,139,64,11
7df1310,,1,0,1
89eb5fb,,35,24,4
bf39036,,65,7,7
a44ee3c,,7,9,2
b61c254,,43,19,6
c41f1de,,424,39,16
bd303ed,,71,78,6
f7cea12,,10,0,3
8b4e2a0,,212,55,14
b22d898,,198,151,9
7837c71,,58,14,10
72ea69f,,36,17,4
084f214,,8,0,1
7ea6c9d,,62,24,4
5ce9751,,199,130,19
b548df1,,152,47,12
b41b38d,,4,2,2
4e8f237,,202,95,15
6643247,,17,3,4
8148b6e,,85,32,11
6eb6f10,,34,31,6
f27a68a,,18,206,4
d9872ff,,204,0,1
46bbd72,,229,102,15
7f419a0,,5,5,1
67a9314,,11,13,1
3497670,,3,3,1
643b122,,62,47,4
40a2a08,,1,1,1
65bd8e1,,224,205,11
856e1fc,,98,79,7
51716a8,,3,3,3
6f2b626,,3,10,3
4ed974f,,8,10,2
72fef4f,,10,3,1
b903b69,,24,13,1
9b37d1b,,40,6,6
f3d2902,,41,5,2
679a977,,4,18,2
4763a04,,6,3,1
b53f99d,,5,5,2
6b765c4,,0,0,1
ef2bd07,,181,180,10
b74f4b5,,32,19,3
b75c11b,,23,1,3
8a7eb80,,7,4,2
9692d5a,,0,0,1
96e16b9,,0,1,1
84d7957,,5,8,1
6e6a1dd,,0,3,2
564f787,,32,107,6
c54c792,,29,32,11
f15a3ae,,2,2,1
ee9c7f3,,6,9,4
857d60c,,2,2,1
b5ee516,,84,82,15
e0966f4,,7,18,2
b5f1700,,59,59,10
0dd4253,,41,8,6
bd228a8,,9,6,3
2927081,,252,271,17
11a9947,,377,32,12
9d3fb67,,164,11,7
54a4b00,,3,2,1
c59361f,,243,42,10
8455980,,89,17,7
e46fb46,,3,1,1
3263062,,89,13,17
c8b29f6,,217,12,11
3661892,,18,20,2
8ec6530,,17,12,3
1042077,,33,8,4
e8d11c2,,152,2,9
0e84a0e,,209,55,20
2411139,,103,30,3
6c0e444,,9,2,1
6fa5ffb,,68,2,9
2601de0,,1,11,3
939f9ed,,41,12,5
28d9ef0,,238,42,11
8a8be1b,,249,14,14
5be0039,,194,28,16
17a8565,,163,39,11
24437cd,,73,33,5
0633b97,,41,33,4
1f54484,,115,5,11
4357207,,159,86,11
7ce01cf,,119,3,2
14938f9,,24,5,4
22bac2c,,43,36,1
cd93074,,51,12,5
05e9755,,20,17,4
9e5970d,,149,39,11
c372e8d,,34,8,2
211ff0c,,120,82,7
8abe2bc,,2,1,1
17e3cf1,,20,61,7
e4bcd2a,,13,33,2
d15f0d1,,73,7,7
bdb6643,,36,14,5
d7b3b80,,91,9,8
e958c53,,24,4,8
69332d1,,1,1,1
350e63f,,456,616,8
ceb0e42,,48,22,4
8787cd0,,90,20,11
16083d4,,43,59,7
f18ab5c,,24,12,3
8b58e81,,428,69,15
ea2909b,,210,52,10
1be7668,,143,36,2
bcfb84b,,59,2,3
81d5219,,49,8,4
74493bf,,3,19,3
5051da6,,208,31,7
80f292f,,1,1,1
a84585d,,5,5,1
a6c28c9,,81,10,3
03c70cc,,91,10,3
45b6fe7,,0,1,1
b52151e,,32,1,3
2b19190,,46,347,11
3b95801,,13,10,5
d7ce654,,244,6,2
dfcc5b9,,84,172,15
7a37578,,12,12,6
18432ed,,10,15,3
2aa4c3b,,35,122,10
97a5bba,,854,5,2
801affc,,15,15,8
7abf49d,,13,17,8
0b6ab84,,3,3,2
97c74a3,,10,8,3
82537b7,,11,13,2
a81e021,,1,4,3
fae7779,,185,9,4
56ac0d7,,15,7,1
d49a2d5,,8,22,3
21a88dd,,141,85,3
0992df4,,1,0,1
d90113b,,3,1,1
45854ca,,7,3,1
a650c60,,916,908,33
cea3c34,,10,10,1
03b6376,,46,46,1
9e9bcaf,,503,503,43
f552738,,350,374,22
799c917,,69,69,3
96d467b,,10,6,1
48b8247,,20,10,4
d4c64e5,,11,11,5
61d03d0,,3,0,1
2685309,,590,534,5
42d5d65,,12,12,1
89ebd89,,1,1,1
39593d2,,52,55,9
9936bff,,8,8,8
50e514b,,41,41,6
236d336,,5,5,2
db8fb62,,5,5,5
0cfc729,,181,154,18
f3fc72c,,2,0,1
e9d2250,,0,1079,2
2a55cc5,,11,9,4
26dfb4c,,50,41,1
d6b2025,,1,1,1
f9bc445,,3,3,2
f701721,,128,48,12
1133b21,,4,1,1
e00baa9,,52,60,2
44e6909,,12,15,1
7678a19,,89,8,1
94d7e25,,31,25,2
05a7bbe,,3,2,2
1dca3af,,23,25,5
a64cd81,,894,941,5
7e01946,,8,8,2
31085bb,,151,81,13
224f659,,193,243,6
52253dc,,2,2,1
bb207a1,,109,16,4
70c3260,,2,0,1
7a05459,,1,1,1
0d6bbd3,,23,22,1
6c8acf9,,7,1,1
19297ca,,53,56,7
0294e3e,,6,5,1
0517a73,,0,6,1
1542186,,7,8,1
ab17e31,,40,13,3
5a71f93,,12,10,1
0b75a8e,,34,31,1
e7a5b3c,,8,1,1
b6cac0a,,5,0,1
3c821bf,,1,1,1
21eafd4,,3,0,1
41abfaa,,1,0,1
95edc89,,1,0,1
641e29c,,3,0,1
f3c393b,,9,3,1
339a9be,,31,21,1
4d33ef8,,21,2,1
2e89806,,8,3,1
5692823,,3,5,2
2cbb4b1,,60,60,2
72a590d,,2,2,1
ec5783c,,160,91,5
d911d83,,3,9,3
ab299eb,,1,1,1
d6d636a,,6,8,1
be29b8e,,1,1,1
1656b1b,,21,20,1
cd12eea,,6,12,1
4194835,,2,0,1
50f8850,,9,9,1
8e1d1ec,,15,16,7
8be7e70,,1,1,1
66d46d6,,3,3,1
fb6ddf3,,12,3,2
db2d8e4,,32,2,1
5eb6212,,22,23,1
f80873e,,6,6,1
5cb7877,,9,6,2
5c596bb,,45,42,2
efb01c1,,1,1,1
4fb6845,,17,13,4
5788b36,,1,1,1
ba969aa,,2,2,1
3689c7f,,0,1,1
b02e13f,,9,13,1
e936743,,1,0,1
ca01403,,6,6,1
2c88030,,0,0,1
5cc0bd5,,0,0,1
05eecb6,,0,0,1
c25e0a5,,36,0,1
b438eff,,1,0,1
f8ac639,,12,2,1
7356f26,,7,0,1
4b5443c,,3,1,1
cc9c981,,3,0,1
b4c1a88,,3,0,1
71d1122,,1,3,2
ca3d577,,1,0,1
0701806,,18,13,1
a059f02,,1,1,1
cd08e6e,,1,1,1
7e89fb9,,17,0,2
7366e04,,12,5,3
a7d18bb,,17,3,1
349ee13,,23,5,2
f8f7fcb,,5,2,1
39c84cc,,4,7,2
af689dc,,1,1,1
e695b84,,2,2,1
e092482,,25,4,2
e204d0a,,12,0,2
ed960d2,,1,1,1
bda5186,,1,0,1
00d0f79,,9,14,2
f83f7ce,,1,0,1
b6dc618,,8,6,4
5bbba97,,0,3,1
5f0c20e,,6,2,2
5d0fe34,,3,10,2
3fd5097,,17,20,2
2e51e12,,10,5,2
35a24c8,,14,15,2
d80b06a,,7,8,3
115e177,,6,6,3
61dff66,,1,1,1
c664dd5,,13,13,3
453c6a6,,31,64,2
19b1f63,,9,9,1
c16e091,,1,1,1
9ad44da,,0,1,1
3f98d05,,28,27,1
32eea76,,1,1,1
95c07f8,,7,11,1
c65e499,,1,1,1
1cb183a,,3,3,1
f2f062d,,10,4,3
4249490,,13,0,1
2233065,,4,4,1
9583b47,,37,36,4
806f4c1,,1,1,1
ab5c2db,,106,69,1
bc01170,,3,4,1
3bbbaca,,3,2,1
b609530,,32,41,10
7d4aef6,,42,55,1
9736728,,18,12,1
3d14528,,7,7,1
6861140,,3,5,1
dca5b5c,,44,36,8
2715cd3,,4,1,1
8139713,,9,3,2
8908cc9,,4,1,1
15b326b,,2,2,1
5e03dd8,,41,3,2
3163085,,1,1,1
6465905,,1,1,1
2ef3a64,,4,4,1
8c4b5fc,,11,4,1
29ff8d4,,0,27,1
f1f8dd9,,63,4,6
8d0a835,,7,1,1
4bc5056,,17,24,1
ea6e370,,2,8,1
5e8c5d8,,177,184,3
fe5f50a,,7,7,1
07ddc0f,,0,1,1
cce27ba,,2,0,1
2186f88,,55,57,1
0655445,,10,12,1
bcca6c6,,316,320,5
ef30c2c,,6,6,1
e2a620d,,135,121,4
2d61a40,,2,2,1
f32f363,,455,414,12
0073bee,,0,16,1
fbf9103,,82,71,2
bd39955,,3,3,1
c88bf23,,27,5,1
6bf2e5c,,20,1,2
3dcf889,,12,14,1
eaea18c,,633,665,25
f0721f1,,23,23,3
15868c4,,3,7,1
e9ddc7c,,1,1,1
1d7839a,,1,1,1
3a057d1,,13,7,1
b1fb19b,,8,10,2
649bc99,,121,124,1
2aae720,,2,2,1
68ae4cc,,27,25,1
3d5f21e,,89,3,1
b555137,,0,71,1
2036534,,110,17,7
5d1f4b8,,25,29,1
2bc72bd,,48,58,2
902b13f,,79,89,8
124f32a,,3,7,1
895c182,,2,1,1
4d39b63,,2,2,2
8e88f9e,,3,8,3
1b789e1,,82,97,7
4bcd0f6,,16,1,5
5af5f6a,,26,25,1
e0e7d07,,103,4,3
dd86897,,6,3,1
ffa58d3,,2,2,1
97ac612,,51,52,5
fa1b341,,2,3,1
07090dd,,130,141,10
aa6824a,,1,1,1
766ba5c,,17,24,3
872a63e,,2,4,1
cb30c81,,1,1,1
d7b44db,,62,68,1
8d2e9a4,,37,30,2
8e67005,,8,28,1
7bb73cd,,5,3,3
e024067,,5,8,1
e1872bb,,21,16,1
efc12b8,,52,26,9
d003d23,,36,39,3
a505fd6,,52,46,1
6c34f97,,9,4,1
7895178,,23,29,1
1ccff18,,9,9,4
13491bf,,39,42,1
e79b165,,7,17,1
629c1fe,,59,77,1
603deef,,1,0,1
3ce1647,,10,12,1
da94233,,13,17,1
112873b,,6,6,1
b63bb0f,,123,177,3
99b11b6,,210,450,6
558ab49,,73,90,27
19b42cc,,5,4,4
64c4737,,1,1,1
3a2310f,,7,8,2
773159f,,1,1,1
a8acdf0,,18,1,1
fa74a74,,1,4,1
c1bfbfa,,1,1,1
f0d11fe,,164,129,4
1b25f3b,,406,271,1
8970df0,,1,1,1
2868ca0,,1,0,1
a759b8a,,66,55,1
3341e30,,11,13,4
e6ffaa9,,2,1,1
43baa1f,,1,1,1
b943284,,2,0,1
1baead5,,1,1,1
4c917f6,,18,20,1
a1af366,,2,0,1
76f09d7,,108,77,2
7834cca,,12,12,4
51c0c1a,,0,1,1
1a89baa,,108,0,2
eae0416,,6,5,2
9e82bfb,,38,51,5
2d7d2b1,,1,1,1
c2f354e,,101,0,3
6eed1ee,,3,1,2
0c931af,,1,3,2
b52dea0,,1,1,1
818fc01,,55,86,7
fc21046,,1,3,1
c35c064,,3,3,2
e3f271e,,2,2,1
d844f0f,,12,7,3
a491dba,,2,2,2
3e1eaf2,,2,2,1
c1b100e,,24,61,9
e4d6a21,,59,59,17
5516be1,,23,24,12
eb52c7d,,25,18,9
5573c8f,,12,12,4
cffa954,,17,29,5
f040060,,4,4,1
68a2d53,,2,2,1
bf2932a,,6,13,2
bc54fa3,,3,4,1
febdc07,,3,3,1
55401f2,,0,0,2
42f3c3f,,0,0,1
0510938,,16,3,2
de1329d,,4,4,1
71d5bf4,,1,1,1
3732119,,2,4,1
fbd8857,,1,2,2
9863fea,,8,0,1
e51ae8a,,1,1,1
ef21852,,151,0,1
ab4cedb,,6,6,3
e9f8419,,5,0,1
411ee74,,8,10,3
6197c04,,14,12,1
d7a90d3,,2,1,1
3eda271,,2,2,1
355073e,,1,1,1
d5596cd,,3,10,2
56c1a15,,3,0,1
fbaa7b4,,7,6,1
90d975e,,2,0,1
666f58c,,14,10,3
b30ab3f,,1,2,1
ad12b48,,1,2,1
d522571,,1,3,1
75506c6,,1,1,1
c8919e6,,107,33,10
0fe118f,,2,2,1
4721271,,16,23,2
b5dcebd,,26,19,1
8c8b748,,2,8,1
39c3fb1,,13,2,3
3807c1f,,22,22,6
aefc13f,,1,1,1
ce2e751,,16,14,3
4f74de0,,14,16,3
c95bde8,,2,14,4
f97f0d2,,3,11,2
ab08960,,24,33,5
af7366c,,1,1,1
c840f3e,,106,0,1
9fd9f80,,9,9,3
943fd37,,25,36,5
949352a,,150,0,2
fd6b029,,1,1,1
a6c4711,,1,1,1
4f06ae0,,26,8,1
c2258bf,,27,1,2
eadbd55,,1,1,1
174729f,,0,0,2
5b7f8cb,,1,1,1
9b62657,,33,43,2
150785a,,704,1,2
1808b2f,,1,1,1
5c5470a,,2,2,2
02cc595,,12,14,2
5608246,,10,9,1
98754d6,,1,0,1
ee3f75f,,2,3,1
f53494c,,8979,0,37
e87dca5,,19,13,9
35a6cf8,,0,0,3
f683175,,1,1,2
e9ae6f5,,2,1,1
4651d04,,2,3,3
adcd16c,,2,2,2
c7317d4,,12,4,2
0159c8b,,1,1,1
be38c84,,8,4,1
2ce40d7,,3,2,3
6186836,,1,1,1
c780dbf,,2,5,2
f73b812,,3,1,1
289bbef,,3,3,2
00ce31c,,2,0,1
15ce79d,,4,0,1
228e500,,5,1,1
c100d9e,,31,41,4
deca9fe,,19,19,1
e670a48,,4,3,1
e162670,,1,0,1
f3e87bc,,11,7,1
15a2693,,8,2,1
8eb2082,,2,0,1
4003e9b,,8,8,1
c396d06,,11,2,1
8220135,,4,11,2
b7f653d,,41,31,4
2157576,,121,136,15
d827c8f,,26,0,3
0ca9ca0,,8,8,1
74afa70,,87,23,4
0c7f483,,6,5,3
19333ef,,147,118,9
dae9b0d,,6,1,1
2157383,,25,28,3
030a477,,42,42,4
ba6cd8a,,13,15,4
e97519a,,25,18,3
7b64431,,5,8,4
c47bc4f,,26,23,1
0badeaa,,31,30,1
f12551b,,1,1,1
13ae880,,15,24,1
ce72cad,,2,2,1
7f399cc,,21,22,1
f3685aa,,16,29,3
90bab90,,1,1,1
949e559,,22,22,2
34295f4,,82,80,10
27ff8f0,,5,7,1
8b75366,,10,9,2
887f196,,12,12,2
2de1c55,,7,7,3
f9a0644,,102,107,4
b8912d9,,0,3,1
b121486,,15,15,1
2c5f7ab,,46,60,4
7fff313,,1,0,1
ee1e682,,0,1,1
00e5711,,52,54,4
d42cbd7,,0,0,0
4ed996f,,1,0,1
fd8e368,,1,1,2
b3bebfc,,11,6,1
0aef891,,338,319,24
4875521,,155,156,23
45a9782,,15,1,2
57ae146,,2,0,2
f8ab207,,7,3,2
374362c,,0,4,1
7e0cc8e,,16,18,4
d26025d,,2,4,2
c9ee77b,,4,2,2
c51e175,,0,0,2
568bbae,,41,2,2
37ba1c1,,1,0,1
01b667e,,1,1,2
8252f62,,1,0,1
074ac7c,,2,3,2
ccd980b,,1,1,1
01396b3,,2,2,1
67f7909,,3,4,1
3adc415,,3,0,1
bab819e,,5,1,1
29d8c2e,,7,1,1
77a9aa5,,1,1,1
6639ce5,,8,0,3
2c536bf,,1,2,3
fb48687,,3,1,1
ab777a9,,2,2,1
aaf63e6,,28,9,4
745e73c,,1,1,1
d6cd7d0,,3,1,1
f4c12f1,,39,0,2
b0170c4,,291,0,1
5e710e6,,5,4,1
7d7465a,,4,2,4
5d142a7,,2,2,1
b7a517f,,1,1,1
4088962,,307,152,22
74c82bc,,6,17,4
4714c20,,65,20,8
b364c4b,,353,0,1
af03ab1,,1,4,3
30f5bf0,,45,32,5
de40730,,12,32,1
b738a4f,,0,49,5
eb18645,,65,13,5
2cf6b32,,17,28,6
c995997,,28,66,4
1afc9d3,,30,19,6
c4cc10d,,84,37,8
83d2db9,,89,4,4
789b508,,47,9,9
d87f51c,,2,0,2
d55b2fa,,351,167,21
5ab868f,,5,3,3
8d8d6c7,,1,3,1
4d97249,,0,0,2
ac09007,,4,4,3
979c568,,2,0,2
3c9ff07,,0,1,1
fe4623b,,7,3,1
81b30b1,,7,3,1
156b307,,7,3,1
791d81c,,7,8,7
7d7dc93,,46,91,9
9acdfe0,,46,91,9
0f0456e,,17,1,1
1e8035b,,22,5,1
880ee18,,3,3,2
8d774af,,13,49,5
1aee6a6,,2,2,1
7b81413,,3,0,1
04be8fb,,2,3,1
7472b2b,,4,2,2
37ee75f,,43,42,1
92639b6,,12,6,1
b5592b4,,1,3,1
7914ab7,,14,17,1
29c054d,,11,19,1
51e2a7b,,1,1,1
c7ceb71,,6,5,1
6a6bf37,,1,1,1
fd462b6,,1,0,1
13b3f4d,,5,4,1
87b2099,,2,3,1
5048762,,1,0,1
3597d5d,,3,4,1
23c3e52,,82,81,10
dd645ef,,40,3,3
ba04b3e,,6,2,1
5c4dc73,,3,4,1
5efca90,,15,15,4
b0751a3,,45,45,6
41c4bbb,,4,1,1
b1d41d6,,42,24,3
d3ecf3e,,8,8,1
4d245c7,,5,5,1
1280d26,,0,1,1
0fa1ab6,,1,1,1
9d7a63e,,12,9,2
d2c7f64,,16,8,2
dd3ecd4,,2,2,2
d882881,,126,120,3
d599aa2,,2,6,2
c7c2146,,3,0,2
b3cfd7f,,6,19,1
f53e611,,10,19,3
f25a3f9,,137,137,2
93a1e4c,,14,14,1
9a4670a,,4,0,1
d49d313,,3,1,1
79cd8b3,,44,51,4
5bf11c5,,2,29,2
08eef9e,,2,6,1
8440dbf,,2,5,1
588644f,,1,1,1
cc21c06,,4,5,1
124fe7e,,1,1,2
faad047,,70,66,8
4c274ce,,2,2,1
4587b35,,9,3,2
05d66b0,,16,3,2
26d11ee,,2,2,1
a918388,,35,2,2
4655d42,,95,45,6
06feabe,,8,3,1
2ea6c76,,8,19,1
e92fd61,,3,1,1
2406796,,2,0,1
1a81e38,,227,199,21
af6a6a4,,12,3,1
89bfdd4,,97,2,2
417c371,,13,16,3
4fa8614,,58,0,1
08864af,,6,7,2
97b21b5,,166,683,14
9c4fe7b,,7,0,3
cf4b1ad,,193,197,17
688b5c0,,0,0,10
a6cd750,,3,3,1
c5f5387,,8,8,3
ae603ff,,0,0,1
f70ef99,,2,1,2
96b7da5,,1,1,1
97657d7,,1,1,1
13a96ba,,244,47,11
dccb915,,1576,1586,61
9aa0337,,207,70,20
547c28f,,11,10,2
67d4254,,85,0,2
6479766,,10,21,2
11b7438,,10,4,1
a56c8d6,,25,33,7
b23d832,,1,1,1
3a03810,,8,8,1
66ba807,,1101,103,9
832af02,,2,27,1
5460667,,4,4,1
22c7341,,0,15,1
8a9933a,,7,7,1
673b739,,3,1,1
bd71a45,,42,65,5
e577a62,,7,1,1
2e59046,,144,44,7
e0d1ba0,,7,1,1
c95ce31,,2,2,1
c60a355,,22,22,4
5053dd6,,66,15,5
7f1718c,,22,22,4
843eecf,,7,5,1
9449646,,15,1035,4
a4b213c,,43,51,11
d9818bd,,13,13,2
eeea49e,,7,3,1
427958c,,1,1,1
c3dcf47,,42,28,6
5f069dc,,8,14,3
fa81545,,7,7,3
cd3d739,,7,7,1
327cc21,,66,18,2
3682474,,1,7,1
39f8cc5,,66,18,2
d10d324,,7,13,5
194f8bf,,3,0,1
6f23275,,3,4,2
8a9b6db,,2,2,1
41911af,,1,1,1
3a5fa7e,,106,63,12
16f205b,,1,1,1
a7061b4,,37,37,5
920b7b4,,5,0,1
22f7db5,,1,1,1
1ddfbbb,,61,105,12
5e08357,,24,11,3
5c292b3,,8,9,1
15997d5,,4,3,3
e25b74c,,55,57,7
d0f3efc,,14,1,2
5a23692,,26,13,4
62e3b8a,,67,57,9
e04329a,,3,4,1
6bb9221,,0,1,1
371ab7f,,21,4,4
1eadf4a,,3,5,2
052e184,,3,1,1
82bb0b5,,1,1,1
cf7b670,,1,2,1
14835ec,,7,7,1
9e4272c,,6,10,1
91aa0f3,,13,13,1
2eb214c,,4,4,3
6f3ca05,,1,1,1
ce6dd9d,,1,1,1
dd4438b,,13,31,4
30c1901,,0,62,1
3c01f5a,,0,1,1
788e27d,,1,2,1
436f657,,0,3,1
a14c96f,,2,2,1
ee1b330,,3,2,1
7fb2119,,0,9,1
9bb1e53,,4,0,1
4e015d8,,10,13,1
5a97613,,2,5,1
7d9ee3b,,1,1,1
e76dab4,,1,0,1
c6c0cb8,,1,1,1
2a2e6eb,,19,11,1
49d64d3,,4,4,1
