50439060,easy_capture0.3.1.exe,17461559,https://github.com/xinhecuican/easy-capture/releases/download/v0.3.1/easy_capture0.3.1.exe
50189636,easy_capture0.3.0.exe,17461581,https://github.com/xinhecuican/easy-capture/releases/download/v0.3.0/easy_capture0.3.0.exe
49717830,easy_capture_0_2_4.exe,17453537,https://github.com/xinhecuican/easy-capture/releases/download/v0.2.4/easy_capture_0_2_4.exe
49447987,easy_capture_0_2_3.exe,17448321,https://github.com/xinhecuican/easy-capture/releases/download/v0.2.3/easy_capture_0_2_3.exe
48782490,easy_capture_0_2_2.exe,17434998,https://github.com/xinhecuican/easy-capture/releases/download/main/easy_capture_0_2_2.exe
48721876,easy_capture_0_2_0.exe,17436663,https://github.com/xinhecuican/easy-capture/releases/download/0.2.0/easy_capture_0_2_0.exe
46664750,easy_capture_v0.1.0.exe,10958691,https://github.com/xinhecuican/easy-capture/releases/download/0.1.0/easy_capture_v0.1.0.exe
