76ef5c1,,25,21,6
1719de5,,25,17,9
dd31dc1,,3,3,1
1119e70,,76,12,4
2519767,,82,3,4
5f3df2e,,42,0,1
16e2f2d,,52,9,2
fb68882,,14,9,4
8002f77,,80,5,3
e429beb,,2,3,2
990134c,,41,9,3
9e6b1e9,,85,16,5
e5375fe,,2,1,1
855b341,,1,1,1
8ca46c5,,13,9,3
e0cd4cc,,234,2,7
d0e9945,,122,1,5
25090ee,,3,3,1
aa41cee,,207,16,8
3d5b9b3,,63,30,6
ad55c48,,34,2,1
925b898,,37,20,1
fedbcee,,9,7,1
2ffa491,,11,2,4
b0e17df,,27,21,2
75e10a0,,8,6,2
a3bc0b9,,121,46,9
98ccf8b,,81,61,7
fa9b806,,4,3,2
0ec6883,,22,20,1
417a815,,19,2,3
e76a2c0,,26,14,2
8eb3b04,,23,1,1
a590291,,18,27,10
942bb16,,22,15,1
978484c,,233,4,6
09060f9,,24,9,4
86d7ef8,,275,0,1
d5c24cb,,119,57,2
b2b94a8,,2,0,1
b648477,,87,13,7
d4b26f9,,22,3,2
75eef24,,9,2,2
7cb2448,,15,7,4
3a273d9,,30,0,3
16fd6a5,,55,1,2
8def9ea,,210,4,7
9ddba11,,54,24,3
f6e2e05,,1,8,2
de10e66,,52,28,1
e812cd2,,9,7,2
8f0fe18,,9,8,2
72b4b32,,71,21,3
7c9ddbc,,44,8,2
b68684c,,7,1,1
12ddb9f,,23,8,5
c8df70a,,5,6,1
a894e0d,,593,3,10
f562923,,40,40,1
afce265,,7,15,3
5c08518,,76,16,4
6605306,,132,21,5
c6e2ed9,,34,10,2
2bbf68f,,37,12,4
5a09e66,,4,4,2
7651a9a,,22,3,1
9d40ac6,,249,0,5
7c51ebc,,42,34,1
da33392,,4,1,1
703fea4,,2,0,1
53cd72a,,45,11,3
eb56e58,,110,35,4
f68a3c6,,16,3,1
26d9104,,3,3,1
15b7b18,,2,0,1
12f4bad,,3,0,2
61d930c,,3,0,2
bb620fa,,30,18,2
ce324e1,,283,0,7
d301d52,,210,30,5
ff4d6c9,,1,1,1
558e886,,142,78,21
b357d8c,,53,10,8
42a8cdc,,47,10,1
1bc689b,,7,3,2
668d2d9,,122,43,1
271971b,,13,13,2
fe945b8,,220,0,4
0fb1ebe,,77,6,4
bd9812d,,59,25,4
59d0f95,,33,10,2
b29c5d8,,27,6,3
096b86c,,6,5,2
4f3b09c,,5,5,4
269e089,,218,1,5
e3774b6,,25,11,3
8682a70,,1,1,1
5e6fc27,,206,3,5
5d340e9,,4,1,1
a756d8f,,19,9,2
dc1e7c8,,252,3,5
cfec50c,,21,21,1
ae0d900,,8,56,1
f3bc225,,0,30,1
844534c,,13,5,1
8722899,,8,0,1
1f9462f,,57,53,13
cdce69d,,10,16,2
f0bc659,,155,49,11
dcb6a82,,67,9,12
41c2e1e,,99,45,13
bb3895f,,246,1,5
7651ac7,,50,11,2
bc0ba38,,6,8,2
e6c603a,,11,2,1
62bf451,,45,18,9
b1c4f1b,,68,6,2
bb64b50,,138,46,8
eefbedd,,35,1,6
0b47974,,40,13,2
f34b865,,23,5,5
822448f,,0,50,5
b3fcc69,,49,69,11
35c4bc6,,6,5,4
6b2feb8,,463,0,8
19382c5,,94,22,2
200fd2e,,25,10,2
523c99a,,60,60,2
4cd6b64,,46,9,2
2495e13,,272,13,7
92a2f90,,187,49,3
864cf71,,107,0,2
851c4b8,,31,0,1
84a3923,,81,0,2
e86af85,,11,1,1
ba2bfe2,,0,235,4
6efcc4a,,278,167,19
8480751,,276,166,18
f5b4c2b,,31,21,7
55b9022,,5,6,4
efceb7f,,26,288,11
faef426,,15,15,3
5f5cd90,,3,4,2
6b66900,,54,7,3
d936b0b,,1,1,1
ce84442,,13,10,3
7b56d8a,,47,0,1
276296d,,1,1,1
c408539,,180,130,20
8e191f5,,36,69,5
e90ff62,,7,2,4
e68e4c3,,11,5,1
daf2892,,31,17,2
cb1ea79,,176,16,6
a6ca0c8,,17,16,3
e3fec1f,,10,1,2
9784331,,7,3,2
d84d835,,12,12,1
b6fdc91,,184,0,4
91e7996,,12,12,1
d28d083,,32,4,6
d95e0b4,,3,1,1
0a38684,,78,21,1
2aa784b,,64,18,1
2116aee,,2,1,2
633a5e2,,28,78,17
a2678f1,,89,170,20
5790d20,,392,237,22
7651af7,,40,16,2
2f9091a,,3,19,4
171c708,,2,3,2
3b28013,,285,1,6
c5a21c2,,0,116,3
5f4315a,,41,0,2
396f85a,,16,10,3
49f8dff,,36,44,1
ae85384,,4,49,7
5a4fabb,,6,3,2
672b6fa,,6,5,2
933c149,,54,33,4
ba51aa6,,35,39,2
1faba36,,6,6,3
d585cfe,,2,3,1
7732589,,20,29,2
2f9f7e0,,19,7,2
53d364f,,5,2,2
bfbd2c5,,9,0,1
7562ca9,,179,0,4
def15fd,,0,4,1
ac31e85,,2,1,1
3b1027f,,19,0,1
c676b54,,4,2,1
e702c2e,,1,1,1
a9b1deb,,124,57,14
ae29d71,,86,12,1
979bf8c,,1,8,2
4012abf,,40,35,1
cea5dd9,,1,1,1
54e801d,,62,8,4
897b3ad,,184,53,4
deaf8ed,,96,18,2
4430642,,8,2,2
575f5a3,,0,2,1
8933e71,,6,2,2
bf96b6e,,18,8,3
af26f56,,74,5423,120
aee7a6b,,91,19,3
52f716b,,257,99,10
87bc0e0,,8,4,1
fcc3d37,,5,1,2
80ad8ff,,14,13,3
1b1c978,,5,1,2
06e1c24,,15,9,3
474a7dd,,4,39,3
f7e8336,,34,10,7
44fca87,,1,1,1
0535586,,48,20,2
4e82482,,6,7,1
23774a6,,49,0,2
6df5688,,41,13,3
98a3f32,,3,16,4
8e338b2,,13,9,1
4437e6d,,25,13,2
3d9f5a2,,1,1,1
526fc53,,26,5,2
091325d,,7,2,2
2420558,,60,16,3
12993d6,,0,15,2
c64dc52,,0,53,1
a74498e,,2,55,1
39cf682,,9,18,3
740e88e,,20,31,5
065fb98,,0,1,1
a4e6a3e,,5,1,1
e425ff5,,0,1,1
7a764ac,,88,12,3
c93ce83,,18,4,1
25fb40e,,1,1,1
6eae80b,,18,7,3
55e0697,,127,109,2
772e1e3,,242,127,9
e552dcb,,0,1,1
7008e36,,2,1,3
c58b4c3,,7,4,3
4d422bd,,290,305,8
cc54db2,,350,363,9
d24225e,,14,14,4
ae85db0,,252,6290,46
4372d62,,55,2,4
f9035e8,,26,17,4
77cabb5,,186,42,9
bf99ff4,,275,277,9
e56af17,,9,6,3
0fdfaa0,,3,5,1
03bf5e0,,0,1,1
1a5be8e,,0,6,1
05cb07b,,38,37,3
f4a4ef2,,0,1,1
d006708,,30,30,2
d0094ac,,17,9,1
eecc8ec,,26,26,1
deced53,,1,0,1
559a94a,,4,1,1
0c7060a,,5,5,2
2a15099,,8,42,2
f358ab8,,96,107,3
0485f94,,0,3,1
90326c7,,53,21,3
ddc9c59,,24,5,1
70bb3a5,,24,33,2
e05e010,,59,43,4
3c4d04c,,2,1,1
6f731aa,,246,25,6
191d7d8,,10,61,6
8f61ade,,2,2,1
5cb28ae,,63,58,3
000631e,,74,180,9
8fb3757,,87,0,2
f0e9d08,,37,16,3
8f4a30b,,1,1,1
126cc52,,1,1,1
b605cb8,,5,0,1
ab082b6,,0,2,1
0631210,,36,19,5
fe53171,,1,1,1
f3ba940,,39,6,1
a4c883d,,15,5,1
d4df4f1,,33,5,3
f30fe43,,1,0,1
451aeb8,,8,1,2
4a192bf,,6,5,2
57328d0,,142,0,4
964d28b,,1,1,1
6704790,,4,0,1
c5dbdaa,,4,0,1
ad8fb8e,,1,1,1
ee6d894,,22,2,1
ed53b8d,,58,19,7
3ef0488,,179,3,4
d2b7bce,,96,26,8
a3a79ae,,84,32,7
bef158a,,36,29,4
8062373,,1,1,1
6deb8e6,,392,451,20
1caae25,,0,2,1
16ad69e,,7,1,3
aafb9b2,,5,3,1
8cb2f2c,,2,2,1
c677531,,111,108,1
81c647d,,126,13,5
c5965e6,,1,0,1
26b5180,,100,192,3
3c33749,,656,35,7
302489c,,20,16,3
f47880e,,2,0,1
2414808,,141,1,3
f2a9b23,,5,5,1
015a5f3,,24,117,4
d27d4bd,,1,1,1
fef384e,,7,2,3
96e808e,,3,4,1
708bf38,,13,15,2
b7954d2,,9,2,3
3e2f7fd,,10,6,3
e20aa3e,,0,1,1
09b105d,,104,93,12
ab8e030,,1,3,1
335ad48,,5,3,2
e01e625,,306,267,2
c7de3f3,,1,3,2
b053441,,1,1,1
89a8530,,111,2,6
4a7de12,,14,2,2
a0fec07,,46,0,1
fc40b5f,,5,0,1
f0b9676,,54,78,4
571bf34,,36,22,4
a1f4b22,,0,13,1
9f6c948,,1,7,1
3c0a873,,2,9,1
0e08af6,,1,0,1
d68b93c,,30,21,1
cc60962,,8,4,4
6bcb91a,,46,1,3
a5f4da4,,9,4,1
f3e0502,,1,1,1
478dbd8,,86,54,3
64a5f59,,67,11,2
6fb4007,,11,3,2
767e789,,12,0,1
8f3b8d1,,8,0,1
51aae0d,,27,11,2
38c73c1,,4,4,2
274b6b2,,309,165,5
e2f4659,,1,1,1
6b2754d,,343,149,7
5ae878c,,24,1,3
533a79b,,57,32,4
7ad5ee7,,70,3,5
07ac2dd,,104,30,1
d2fd091,,74,7,7
4763b62,,3,23,5
f9b1895,,1,0,1
c425531,,1,1,1
51a57b3,,10,9,4
d3aacb4,,26,46,1
8d6b055,,2,2,2
db0da60,,731,429,10
a420325,,3,2,2
4780367,,1,1,1
deac362,,5,2,1
f324106,,172,119,8
82d0ee6,,39,180,3
f2e0a67,,30,3,1
9508650,,25,28,3
a51ec2b,,158,153,2
dc85993,,76,53,5
fc40541,,15,17,1
919abc6,,104,115,4
aabac0a,,128,117,4
820ba91,,192,173,6
493da5a,,109,224,3
12c9450,,24,30,5
0c9a552,,4,1,1
3341c57,,87,105,2
f70b5f9,,1,2,1
038f32f,,26,14,2
3804b24,,6,1,1
5bfecc1,,42,37,3
62514f1,,37,38,1
e0a9b41,,30,13,1
e15249a,,32,5,2
1d991d0,,556,169,8
a2fec35,,98,69,1
0a466dd,,1,3,1
2a86624,,1,1,1
7dc0107,,90,90,1
ffbdf41,,108,105,7
ddb898f,,19,1,1
ef18a32,,11,18,3
3d875f4,,23,28,4
2b7efca,,79,9,6
ca4165a,,87,22,2
fe4287c,,24,10,1
4efe87d,,36,15,2
1f5d8ed,,12,3,1
c399c14,,5,3,1
52d2eb2,,191,10,4
b209317,,46,13,5
70e4ec5,,14,7,2
6de160d,,612,364,16
886ad9d,,231,5,7
d08e492,,196,139,7
7d8e413,,0,34,3
a5b7c1f,,11,4,2
08dd23a,,47,21,3
849ca9e,,2,2,1
edeb87b,,51,38,1
9ea7a0a,,1,1,1
50115d3,,1,0,1
d9d9c1b,,4,1,1
ed51449,,8,1,1
b87878b,,74,30,2
a0e4f40,,92,54,7
8cb61f4,,58,28,3
200b106,,723,218,9
ee0bdf5,,15,8,6
50c48b4,,26,23,7
8acab1e,,26,18,4
a4ed691,,16,12,2
9e64552,,0,9,6
e365004,,152,29,4
8738eed,,5,4,3
980f585,,13,9,1
dcf6991,,32,18,1
5d92775,,14,11,1
002d11f,,178,165,13
38826a9,,9,7,1
2dd6a49,,35,35,3
0c6f779,,72,35,4
29367a8,,9,1,2
9553e88,,2,1,1
28cf0b3,,29,2,3
50cd5c2,,24,17,2
a44ba92,,8,5,1
27a01b8,,4,1,1
a71cbe1,,2,1,1
76a398f,,20,6,2
70ddb6c,,2,1,2
36a7428,,6,1,1
10fa449,,77,4,2
611157b,,39,125,7
664455b,,1,1,1
09e4994,,7,2,2
74fb119,,334,50,8
d93f9d3,,10,5,1
ef94710,,6,1,1
b5b7414,,97,42,6
658694c,,430,482,16
3b496c7,,86,8,4
d2ebc2a,,1,1,1
2949efb,,19,25,3
1155b10,,0,803,8
936f39a,,37,235,8
5108197,,12,16,4
61486ca,,125,0,2
83fab9a,,206,29,8
c46b39a,,723,234,23
fd5c49f,,117,162,13
db593f5,,4,1,1
5da2105,,4,1,1
d16ba4d,,8,10,3
d352ecf,,0,0,0
4501a6b,,36,1,3
a297cee,,13,13,1
ea3ea74,,370,333,5
0c89f63,,4,3,5
26f3d38,,263,11,3
cf14364,,43,42,4
4a2646a,,64,135,7
684e0bf,,8,6,1
2816bff,,48,14,1
9e83120,,134,134,7
9589ac9,,1,1,1
79792ea,,4,4,1
7da225c,,49,49,9
5aee581,,5,5,4
239b516,,59,4,3
1870de9,,48,6,1
5338324,,33,2,2
433341f,,55,52,4
8377a7d,,26,22,1
1d2629c,,129,10,6
861d730,,38,27,1
646f8e6,,15,9,1
1b6931b,,41,0,2
e756a5c,,102,31,6
fdb7e32,,0,2,1
18ca21b,,30,0,1
b927ebc,,41,3,2
8019bfc,,46,5,5
9edc786,,20,4,1
24c5946,,13,12,1
40012b8,,18,1,2
1587915,,35,37,1
6aa6dbb,,501,14,12
d95cb7a,,79,7,5
8dcc05d,,9,3,2
f79182e,,1,4,1
0c9c917,,2,1,1
3098163,,69,54,5
af6afaf,,48,34,3
00b1e1d,,37,30,1
11a7e06,,176,99,4
4d519d3,,1,7,1
29e9c22,,35,7,3
8c79808,,261,225,9
898f833,,116,32,9
0d50142,,532,240,3
26e786c,,14,3,1
3535120,,29,12,3
b3afc86,,3,3,2
b7da8cc,,26,10,1
21b805a,,3,3,2
3c2f211,,6,4,1
2af4db0,,210,244,5
53d7685,,13,2,2
4c67357,,24,7,4
d3a96a6,,206,0,4
dad6a10,,3,2,1
2237f4e,,67,25,2
9b87091,,18,0,2
ba5b81a,,5,2,2
f8859b1,,1,1,1
3fc81f8,,199,1,6
9b9836c,,8,0,1
6504ece,,40,1,4
cf5e0cf,,4,7,2
3a87215,,0,277,7
e909cbf,,45,33,1
936f75e,,1,1,1
5c00a98,,68,0,4
a0545b4,,8,6,1
fc43a15,,2,2,1
a21147c,,2,0,1
9d7478b,,4457,6384,73
f541243,,149,42,16
cb5f48c,,178,791,12
009e27d,,248,7,4
db74433,,10,7,1
6a6d31f,,57,25,4
a71128c,,58,27,6
02b2cf2,,49,13,3
4b2a4c8,,57,66,24
ee3e208,,6,6,1
9e68813,,1,1,1
8cd7ddc,,1,1,1
251c956,,2,24,2
c225798,,140,70,11
7466f43,,55,14,2
577286d,,46,0,2
4b57c71,,83,11,5
52f9bb5,,3,3,1
65a34eb,,3,2,1
bbbbb22,,1,1,1
2666683,,6,6,1
7c9fe81,,78,5,3
6608a61,,15,3,4
79692e4,,1,0,1
8d4f292,,523,56,7
9211b62,,34,28,4
e8d4fcd,,3,3,3
13a67c3,,1,8,1
80ba8e1,,49,30,8
5d61b03,,672,163,22
486fcf6,,75,49,4
a6ee1f3,,1,2,1
bca5f20,,1,1,1
2a6b2e4,,22,4,1
d169dd2,,52,75,4
726efad,,0,1,1
dd641d5,,13,6,1
8145d42,,88,17,5
828f86f,,87,82,16
6858f47,,11,3,1
0f9f891,,2,2,2
6f2e445,,66,17,2
78a817a,,2,2,2
2a0b547,,59,13,3
395ff86,,130,54,17
b314b11,,1,5,1
808ef26,,41,25,1
11fad42,,66,27,1
9db46c1,,31,27,2
cab69a7,,4,4,1
cf85cab,,14,12,2
d8b7085,,1222,71,53
dd4d8bd,,1,1,1
73d1537,,0,4,4
bb5edf8,,10,2,1
7a468ec,,0,1,1
8f81d13,,184,212,7
9bdd741,,28,55,1
8979161,,122,21,2
0f1bd0a,,0,6,2
39cd24d,,165,75,3
016c131,,56,5,3
8319570,,89,48,6
8655cee,,78,65,2
6b68313,,6,5,1
6a2824b,,75,165,3
ee65b87,,7,1,1
2a2f235,,183,61,31
e20fe58,,41,41,54
82454b0,,60,59,24
33caad5,,1,1,1
7f04d00,,4,4,1
5e3c961,,186,88,7
ca1ac39,,5,1,1
4ec9c48,,95,72,2
6fc17a6,,10,12,27
8aee98c,,31,0,2
82437ff,,83,0,3
76e92ea,,1,3,1
dea73af,,508,724,13
b6fba6d,,88,12,10
8ab6419,,6,0,2
95b380e,,0,5,2
f46785e,,23,0,1
7918770,,81,20,9
85d3cb3,,91,19,6
3d00f52,,166,76,3
38c7420,,59,7,3
ef643f6,,17,1,1
b6071d6,,1,1,2
fae5294,,25,2,2
ad39978,,1237,1358,11
220ff7e,,1,0,1
c310cdf,,55,54,7
8216c59,,1,1,1
74cff93,,18,9,1
97f5e27,,0,3,1
8485a27,,1,0,1
4f8b913,,0,2,1
4d21f1c,,50,10,3
c64ceb1,,1,1,1
cb57ea5,,0,8,1
8dd6629,,30,32,1
fc36e1b,,82,35,1
e95daa7,,14,0,1
39f7938,,216,146,1
9f92d78,,361,113,6
34e8aa5,,7,16,2
6f3e4b7,,10,3,1
266d941,,3,0,1
e0126c3,,1,0,1
743ccb1,,21,18,2
b66797b,,195,22,6
7662f24,,5,0,1
ebb721a,,54,7,1
f35948c,,2,5,1
89e0781,,8,3,1
77a6f8f,,1,0,1
865cabe,,0,79,5
22c50b0,,10,4,1
2f63d08,,28,31,1
741974d,,12,2,1
e1c7ccf,,9,0,1
21e9f27,,69,1,3
e7bebb8,,199,0,5
f9502ef,,6,1,1
493455a,,249,2,8
eb1c2b4,,3,3,1
c68722c,,2,78,2
b598889,,5,0,1
87f3954,,37,0,1
ba5ad05,,1,1,1
c395be9,,12,19,1
859a57d,,1,6,1
28af381,,64,0,4
56b8a47,,81,8,3
9ce4b8d,,15,4,1
6ebd30a,,103,51,3
6d618b6,,3,1,1
7fd7d40,,123,205,11
e0af667,,39,0,1
7305157,,1,1,1
c31904d,,5,6,1
3a01fce,,34,17,2
2b4f288,,3,1,1
b1af4f8,,25,10,3
ed51071,,3,1,1
631926e,,0,1,1
91dcf11,,13,14,3
01b230f,,41,9,2
7d248dc,,154,40,7
6aa1de5,,131,5,6
5df6f83,,47,33,1
377500b,,89,13,5
9bb41ff,,14,58,4
27ffb1e,,44,8,1
78ce4b4,,6,0,1
e97d899,,16,8,4
e285eba,,5,1,1
9a992f0,,1,0,1
859e364,,12,6,1
adcd11e,,2,3,1
9a91474,,1,1,1
3d40f5f,,6,5,1
eca47b5,,11,15,1
c1879ca,,1,0,1
24cacef,,3,2,1
d21d5f5,,213,214,13
f047017,,1,1,1
0152e76,,50,54,1
5b27f8b,,28,71,1
b133d05,,182,163,3
6829cf8,,3,3,1
a28d8c2,,139,26,4
e0107e8,,6,0,1
968ebef,,35,2,1
6376f2e,,938,0,3
756da03,,12,3,4
a7edaff,,224,160,6
94d2c40,,20,12,1
f52638d,,449,500,2
e2d1992,,1,1,1
4296187,,6,1,1
a02bfa5,,1,1,1
fefb1a1,,3,1,1
